;article_name;country;region;revision_id;article_quality;population
43643;John Compton;Saint Lucian;;803737879.0;B;
43644;Kenny Anthony;Saint Lucian;;803917686.0;C;
43645;Michael Pilgrim;Saint Lucian;;805577053.0;Stub;
43646;Allen Chastanet;Saint Lucian;;805945778.0;Start;
43647;Governor-General of Saint Lucia;Saint Lucian;;806408228.0;C;
43648;Guy Joseph;Saint Lucian;;807198874.0;Stub;
43649;Thomas François Burgers;South African Republic;;704636517.0;C;
43650;Willem Cornelis Janse van Rensburg;South African Republic;;716703178.0;Start;
43651;Harry Struben;South African Republic;;736854878.0;Start;
43652;Kruger House, Pretoria;South African Republic;;772410051.0;Stub;
43653;Boekenhoutfontein;South African Republic;;776299184.0;Start;
43654;State President of the South African Republic;South African Republic;;783371989.0;Start;
43655;Transvaal Civil War;South African Republic;;787611475.0;C;
43656;Heroes' Acre, Pretoria;South African Republic;;793010122.0;Start;
43657;Clarens, Switzerland;South African Republic;;794593079.0;Start;
43658;Statue of Paul Kruger, Church Square;South African Republic;;800488968.0;Start;
43659;Krugersdorp;South African Republic;;801877418.0;C;
43660;Ben Viljoen;South African Republic;;804250196.0;C;
43661;Krugerrand;South African Republic;;804713000.0;C;
43662;Kruger National Park;South African Republic;;805927999.0;GA;
43663;Piet Joubert;South African Republic;;807269619.0;C;
43664;Céleo Arias;Hondura;;704789339.0;Stub;
43665;Juan Francisco de Molina;Hondura;;705346284.0;Stub;
43666;Felipe Neri Medina;Hondura;;705346304.0;Stub;
43667;Mariano Garrigó;Hondura;;705346378.0;Stub;
43668;José María Bustillo (Honduran);Hondura;;705346396.0;Stub;
43669;Francisco Gómez (acting president);Hondura;;705346462.0;Stub;
43670;Salvador Aguirre (Honduras);Hondura;;705346724.0;Stub;
43671;Francisco Bográn;Hondura;;705346741.0;Stub;
43672;Juan Ramón Salgado;Hondura;;707824636.0;Stub;
43673;Juan José Alvarado;Hondura;;710598059.0;Stub;
43674;Juan Ángel Almendares Bonilla;Hondura;;711170881.0;Stub;
43675;Oscar Kilgore;Hondura;;715365023.0;Stub;
43676;Roberto Flores Bermúdez;Hondura;;716882219.0;Stub;
43677;María Josefa Lastiri;Hondura;;717808509.0;Start;
43678;Eduardo Bueso;Hondura;;718132526.0;Stub;
43679;Elvin Santos;Hondura;;719637124.0;Start;
43680;Marlon Pascua;Hondura;;722006681.0;Stub;
43681;Domingo Vásquez;Hondura;;722195895.0;Stub;
43682;Enrique Flores Lanza;Hondura;;722442093.0;Stub;
43683;Renan Inestroza;Hondura;;723153856.0;Stub;
43684;Mauricio Oliva;Hondura;;723304712.0;Stub;
43685;Armando Calidonio;Hondura;;725105423.0;Stub;
43686;Carlos Urbizo;Hondura;;725343188.0;Stub;
43687;Mauricio Villeda;Hondura;;725459626.0;Stub;
43688;Miguel Andonie Fernández;Hondura;;725591760.0;Stub;
43689;Yolani Batres;Hondura;;726246603.0;Stub;
43690;Manuel Antonio Alberto Zelaya;Hondura;;726766670.0;Stub;
43691;Abraham Alvarenga Urbina;Hondura;;742298045.0;Stub;
43692;Agapito Robleda Castro;Hondura;;745838578.0;Start;
43693;César Castellanos (politician);Hondura;;746117875.0;Stub;
43694;Adolfo Lionel Sevilla;Hondura;;748832681.0;Stub;
43695;Vicente Tosta;Hondura;;749185736.0;Start;
43696;Aníbal Delgado Fiallos;Hondura;;749663646.0;Start;
43697;Toribio Aguilera;Hondura;;749695259.0;Stub;
43698;Nora Gúnera de Melgar;Hondura;;757092750.0;Stub;
43699;Elizabeth Azcona Bocock;Hondura;;757561950.0;Start;
43700;Sandra Midence;Hondura;;757617005.0;Stub;
43701;Juan Alberto Melgar Castro;Hondura;;764646645.0;Stub;
43702;Vilma Cecilia Morales;Hondura;;773563309.0;Stub;
43703;Carlos Zúñiga Figueroa;Hondura;;777334919.0;Start;
43704;José Adolfo Alvarado Lara;Hondura;;777592070.0;Stub;
43705;Juan Carlos Zuniga;Hondura;;777669643.0;Stub;
43706;Julio Lozano Díaz;Hondura;;777796210.0;Stub;
43707;Juan Carlos Valenzuela (politician);Hondura;;779557210.0;Stub;
43708;Mario Alexander Barahona Martínez;Hondura;;783532382.0;Stub;
43709;Mario Canahuati;Hondura;;783534612.0;Stub;
43710;Matías Funes;Hondura;;784048015.0;Start;
43711;María Antonieta de Bográn;Hondura;;786165176.0;Stub;
43712;Orle Solís;Hondura;;789599196.0;Stub;
43713;Sergio Arturo Castellanos;Hondura;;789599235.0;Stub;
43714;Hipólita Rodríguez;Hondura;;789599241.0;Stub;
43715;German Leitzelar;Hondura;;789599248.0;Stub;
43716;Marco Antonio Andino;Hondura;;789599260.0;Stub;
43717;Lisandro Mauricio Arias;Hondura;;789599265.0;Stub;
43718;José Azcona Bocock;Hondura;;789599272.0;Stub;
43719;Yadira Bendaña;Hondura;;789599288.0;Stub;
43720;José Rosario Bonano;Hondura;;789599294.0;Stub;
43721;Romualdo Bueso Melghem;Hondura;;789599300.0;Stub;
43722;Teófilo Enamorado;Hondura;;789599316.0;Stub;
43723;Gabo Alfredo Jalil;Hondura;;789599319.0;Stub;
43724;Eleazar Alexander Juárez;Hondura;;789599323.0;Stub;
43725;Carlos Alfredo Lara Watson;Hondura;;789599331.0;Stub;
43726;Wenceslao Lara Orellana;Hondura;;789599336.0;Stub;
43727;Maria Aracely Leiva;Hondura;;789599343.0;Stub;
43728;Fredy Renán Nájera;Hondura;;789599348.0;Stub;
43729;Waldina Paz;Hondura;;789599355.0;Stub;
43730;Jesús Dagoberto Perdomo;Hondura;;789599360.0;Stub;
43731;Modesto Rodas Alvarado;Hondura;;789599369.0;Stub;
43732;Erick Mauricio Rodríguez;Hondura;;789599374.0;Stub;
43733;Víctor Rolando Sabillón;Hondura;;789599381.0;Stub;
43734;Dennis Antonio Sánchez;Hondura;;789599388.0;Stub;
43735;Elman Joel Sandoval;Hondura;;789599393.0;Stub;
43736;Mario Edgardo Segura;Hondura;;789599398.0;Stub;
43737;Perla Simons;Hondura;;789599401.0;Stub;
43738;Felipe Zúniga del Cid;Hondura;;789599406.0;Stub;
43739;Juan Francisco Argeñal;Hondura;;789599415.0;Stub;
43740;Nasry Asfura;Hondura;;789599418.0;Stub;
43741;Yaudet Burbara;Hondura;;789599427.0;Stub;
43742;Oscar Orlando Burgos;Hondura;;789599429.0;Stub;
43743;Wilfredo Bustillo Castellanos;Hondura;;789599434.0;Stub;
43744;Victoria Carrasco;Hondura;;789599444.0;Stub;
43745;Gladys Bernarda Casco;Hondura;;789599449.0;Stub;
43746;Rigoberto Chang Castillo;Hondura;;789599455.0;Stub;
43747;María Teresa Chávez;Hondura;;789599463.0;Stub;
43748;Alberto Chedrani;Hondura;;789599476.0;Stub;
43749;Celín Discua;Hondura;;789599485.0;Stub;
43750;Martha Concepción Figueroa;Hondura;;789599488.0;Stub;
43751;Brenda Mercedes Flores;Hondura;;789599496.0;Stub;
43752;Julio César Gámez Interiano;Hondura;;789599506.0;Stub;
43753;Roberto Gámez Panchamé;Hondura;;789599509.0;Stub;
43754;Miguel Ángel Gámez;Hondura;;789599513.0;Stub;
43755;Lorena Enriqueta Herrera;Hondura;;789599522.0;Stub;
43756;Rodolfo Irias Navas;Hondura;;789599528.0;Stub;
43757;Abraham Kafati Díaz;Hondura;;789599532.0;Stub;
43758;Juan Fernando Lobo;Hondura;;789599542.0;Stub;
43759;Miguel Edgardo Martínez;Hondura;;789599547.0;Stub;
43760;Eliseo Noel Mejía;Hondura;;789599561.0;Stub;
43761;Oscar Ramón Nájera;Hondura;;789599562.0;Stub;
43762;Claudio Roberto Perdomo;Hondura;;789599568.0;Stub;
43763;Mario Alonso Pérez López;Hondura;;789599570.0;Stub;
43764;Milton Jesús Puerto;Hondura;;789599575.0;Stub;
43765;Oswaldo Ramos Soto;Hondura;;789599581.0;Stub;
43766;Donaldo Ernesto Reyes;Hondura;;789599586.0;Stub;
43767;Antonio Rivera Callejas;Hondura;;789599589.0;Stub;
43768;José Juan Rivera Ramos;Hondura;;789599594.0;Stub;
43769;Salvador Valeriano Pineda;Hondura;;789599607.0;Stub;
43770;Welsy Vásquez;Hondura;;789599609.0;Stub;
43771;José Rodolfo Zelaya;Hondura;;789599615.0;Stub;
43772;Yessenia Coely Zelaya;Hondura;;789599618.0;Stub;
43773;Adela Elizabeth Zúñiga;Hondura;;789599620.0;Stub;
43774;Ramón Villeda Bermúdez;Hondura;;789600726.0;Stub;
43775;Jorge Aguilar Paredes;Hondura;;789600760.0;Stub;
43776;Andrés Pavón;Hondura;;789600953.0;Stub;
43777;Marvin Ponce;Hondura;;789600975.0;Stub;
43778;Jorge Elvir;Hondura;;789601015.0;Stub;
43779;Rodolfo Padilla Sunseri;Hondura;;789601536.0;Stub;
43780;Mireya Agüero;Hondura;;790412309.0;Start;
43781;María Dolores Agüero;Hondura;;790412332.0;Start;
43782;Rosa Elena Bonilla;Hondura;;791906998.0;Stub;
43783;Xiomara Castro;Hondura;;791907048.0;C;
43784;Eduardo Gauggel Medina;Hondura;;792070727.0;Stub;
43785;Carlos Escaleras;Hondura;;793178396.0;Start;
43786;Carlos Gabriel Kattán;Hondura;;793179072.0;Stub;
43787;Carlos Ramón Aguilar Guifarro;Hondura;;793183704.0;Stub;
43788;José Alfredo Saavedra;Hondura;;794482135.0;Stub;
43789;César Ham;Hondura;;795765167.0;Stub;
43790;Mario Fernando Hernández;Hondura;;796180350.0;Start;
43791;Eduardo Gauggel Rivas;Hondura;;796291215.0;Stub;
43792;Bernard Martínez Valerio;Hondura;;796597000.0;Start;
43793;Felicito Ávila;Hondura;;796635107.0;Stub;
43794;Patricia Rodas;Hondura;;796709335.0;Start;
43795;Carlos Humberto Reyes;Hondura;;797385790.0;Start;
43796;Carlos López Contreras;Hondura;;797499354.0;Stub;
43797;Sadia Argueta;Hondura;;797677168.0;Stub;
43798;Margarita Dabdoub Sikaffi;Hondura;;797684912.0;Start;
43799;José Tomás Ponce;Hondura;;798394355.0;Stub;
43800;Mary Elizabeth Flores;Hondura;;798401950.0;Start;
43801;José Cecilio del Valle;Hondura;;798460200.0;C;
43802;David Romero Ellner;Hondura;;799220342.0;Start;
43803;Norma Haydee Calderón;Hondura;;799300330.0;Stub;
43804;Olman Danery Maldonado;Hondura;;799341541.0;Stub;
43805;Silvia Ayala;Hondura;;800166969.0;Stub;
43806;Ricardo Álvarez Arias;Hondura;;800643446.0;Stub;
43807;Efraín Bu Girón;Hondura;;801194944.0;Stub;
43808;Walter Antonio Chávez;Hondura;;801414837.0;Stub;
43809;Elvia Josefina Amador;Hondura;;801499755.0;Stub;
43810;Marlon Tábora Muñoz;Hondura;;802009929.0;C;
43811;Marco Aurelio Soto;Hondura;;802955117.0;Start;
43812;Arnoldo José Avilés García;Hondura;;803808871.0;Stub;
43813;Coronado Chávez;Hondura;;803835401.0;Stub;
43814;Florencio Xatruch;Hondura;;803835755.0;Start;
43815;Ramón Villeda Morales;Hondura;;803836305.0;Start;
43816;Roberto Suazo Córdova;Hondura;;803836472.0;Stub;
43817;Rafael Leonardo Callejas Romero;Hondura;;803836551.0;C;
43818;Vicente Mejía Colindres;Hondura;;804127803.0;Stub;
43819;Miguel Paz Barahona;Hondura;;804127877.0;Stub;
43820;Rafael López Gutiérrez;Hondura;;804128734.0;Stub;
43821;Francisco Bertrand;Hondura;;804129698.0;Stub;
43822;Miguel R. Dávila;Hondura;;804130200.0;Stub;
43823;Manuel Bonilla;Hondura;;804130440.0;Stub;
43824;Terencio Sierra;Hondura;;804131272.0;Stub;
43825;Policarpo Bonilla;Hondura;;804131604.0;Start;
43826;Ponciano Leiva;Hondura;;804131948.0;Stub;
43827;José María Medina;Hondura;;804133123.0;Start;
43828;José Santos Guardiola;Hondura;;804133555.0;Start;
43829;José Lino Matute;Hondura;;804138803.0;Stub;
43830;José Santiago Bueso;Hondura;;804139010.0;Stub;
43831;Francisco de Aguilar (politician);Hondura;;804139208.0;Stub;
43832;José Francisco Montes;Hondura;;804139258.0;Stub;
43833;Victoriano Castellanos;Hondura;;804139730.0;Start;
43834;Francisco Inestroza;Hondura;;804139800.0;Stub;
43835;Francisco Cruz Castro;Hondura;;804139868.0;Stub;
43836;Marcelino Mejía;Hondura;;804140099.0;Stub;
43837;Crescencio Gómez;Hondura;;804140159.0;Stub;
43838;Miguel Oquelí Bustillo;Hondura;;804140314.0;Stub;
43839;Francisco Bueso;Hondura;;804140447.0;Stub;
43840;Gabriela Nuñez;Hondura;;804587565.0;Start;
43841;Augusto Coello;Hondura;;805055004.0;Stub;
43842;George Romeo Silvestri;Hondura;;805248828.0;Stub;
43843;Salvador Nasralla;Hondura;;805625721.0;Start;
43844;Edmundo Orellana;Hondura;;805984131.0;Stub;
43845;Rafael Pineda Ponce;Hondura;;806178799.0;C;
43846;Selvin Laínez;Hondura;;806796619.0;Stub;
43847;Ana Julia García;Hondura;;806875293.0;Stub;
43848;Francisco Ferrera;Hondura;;806948506.0;Stub;
43849;Juan Ángel Arias Boquín;Hondura;;807445333.0;Start;
43850;Francisco Zelaya y Ayes;Hondura;;807445395.0;Stub;
44656;Vicente Flores;Incan;;706771757.0;Stub;
44657;María Sumire;Incan;;783850857.0;Start;
44658;Túpac Amaru;Incan;;801587917.0;C;
44659;Pachacuti;Incan;;803601556.0;C;
44660;Túpac Katari;Incan;;804527512.0;C;
44661;Hilaria Supa;Incan;;805475200.0;C;
44662;Túpac Amaru II;Incan;;806761543.0;C;
44947;Khozh-Ahmed Noukhayev;Chechen;;707217873.0;C;
44948;Alibek Delimkhanov;Chechen;;762868684.0;Stub;
44949;Beibulat Taimiev;Chechen;;765616552.0;Start;
44950;Isa Gendergenoevsky;Chechen;;772274868.0;Stub;
44951;Ibragim Khultygov;Chechen;;782430810.0;Stub;
44952;Movladi Udugov;Chechen;;783907075.0;C;
44953;Doku Zavgayev;Chechen;;784167327.0;Start;
44954;Head of the Chechen Republic;Chechen;;786231010.0;Start;
44955;Mairbek Sheripov;Chechen;;787163671.0;Stub;
44956;Alu Alkhanov;Chechen;;789327678.0;C;
44957;Adam Delimkhanov;Chechen;;789328171.0;Start;
44958;Aslambek Aslakhanov;Chechen;;789949907.0;Stub;
44959;Ruslan Khasbulatov;Chechen;;791803238.0;Start;
44960;Sergey Abramov (politician);Chechen;;794171049.0;Stub;
44961;Malik Saidullaev;Chechen;;794893770.0;Start;
44962;Akhmed Zakayev;Chechen;;797214106.0;B;
44963;Sheikh Mansur;Chechen;;797258871.0;Start;
44964;Ali Mitayev;Chechen;;798580067.0;Start;
44965;Turpal-Ali Atgeriyev;Chechen;;801036587.0;Start;
44966;Akhmad Kadyrov;Chechen;;802665757.0;C;
44967;Dzhokhar Dudayev;Chechen;;802950350.0;C;
44968;Ilyas Akhmadov;Chechen;;803177211.0;Start;
44969;Ruslan Gelayev;Chechen;;803469952.0;B;
44970;President of Ichkeria;Chechen;;804275742.0;Start;
44971;Said-Khasanom Abumuslimov;Chechen;;804276832.0;Stub;
44972;Vakha Arsanov;Chechen;;804276940.0;C;
44973;Shamil Basayev;Chechen;;804277603.0;B;
44974;Supyan Abdullayev;Chechen;;804277842.0;Start;
44975;Zelimkhan Yandarbiyev;Chechen;;804279009.0;C;
44976;Aslan Maskhadov;Chechen;;804279119.0;C;
44977;Abdul-Halim Sadulayev;Chechen;;804279165.0;C;
44978;Dokka Umarov;Chechen;;804279341.0;B;
44979;Tapa Tchermoeff;Chechen;;804557776.0;Start;
44980;Umar Dzhabrailov;Chechen;;805794113.0;C;
44981;Ramzan Kadyrov;Chechen;;805869321.0;FA;
44982;Idris Gaibov;Chechen;;807180397.0;Stub;
44983;Ruslan Alikhadzhiyev;Chechen;;807354708.0;Start;
44984;Ruslan Yamadayev;Chechen;;807454176.0;B;
45212;Terry Le Main;Jersey;;708727189.0;Start;
45213;Paul Routier;Jersey;;708727221.0;Start;
45214;Mike Vibert;Jersey;;708766654.0;Start;
45215;Sean Power (Jersey);Jersey;;710334019.0;Stub;
45216;Leonard Norman;Jersey;;710503170.0;Start;
45217;Ben Shenton;Jersey;;717911161.0;Start;
45218;Robert Le Masurier;Jersey;;720430005.0;Stub;
45219;Kevin C. Lewis;Jersey;;722988899.0;Stub;
45220;Rob Duhamel;Jersey;;724891592.0;Stub;
45221;Patrick J. D. Ryan;Jersey;;725737326.0;Stub;
45222;Philippe de Carteret II;Jersey;;737014330.0;Start;
45223;Connétable (Jersey and Guernsey);Jersey;;740998059.0;Start;
45224;Alan J. H. Maclean;Jersey;;742413962.0;Stub;
45225;Michel Couriard;Jersey;;745348113.0;Start;
45226;Guy de Faye;Jersey;;754330569.0;Start;
45227;Vernon Tomes;Jersey;;766480006.0;Start;
45228;Philip Bailhache;Jersey;;773230341.0;C;
45229;Jean Poingdestre;Jersey;;773316732.0;Start;
45230;Peter Hanning;Jersey;;774568909.0;Start;
45231;Dean of Jersey;Jersey;;784051930.0;Start;
45232;Alexander Coutanche, Baron Coutanche;Jersey;;784462137.0;C;
45233;Terry Le Sueur;Jersey;;784849252.0;Stub;
45234;Don Filleul;Jersey;;786175308.0;Stub;
45235;Augustus Asplet Le Gros;Jersey;;787012860.0;Start;
45236;Philippe Langlois;Jersey;;787046159.0;Stub;
45237;Sarah Craig Ferguson;Jersey;;787955357.0;Start;
45238;Wendy Kinnard;Jersey;;787955613.0;Stub;
45239;Iris Le Feuvre;Jersey;;787956265.0;Start;
45240;Judy Martin (politician);Jersey;;787956300.0;Stub;
45241;Kristina Moore;Jersey;;787956364.0;Start;
45242;Susan Pinel;Jersey;;787956392.0;Stub;
45243;Shona Pitman;Jersey;;787956492.0;Stub;
45244;Anne Pryke;Jersey;;787956513.0;Stub;
45245;Corrie Stein;Jersey;;787956597.0;Stub;
45246;Tracey Vallois;Jersey;;787957954.0;Stub;
45247;Sir Philip Carteret, 1st Baronet;Jersey;;789753704.0;Stub;
45248;Sir Philip Carteret, 2nd Baronet;Jersey;;789753711.0;Stub;
45249;Henry Carteret, 1st Baron Carteret;Jersey;;790484914.0;C;
45250;Frank Walker (Jersey politician);Jersey;;792567273.0;Start;
45251;Carolyn Labey;Jersey;;793221391.0;Stub;
45252;Cecil Stanley Harrison;Jersey;;793405839.0;Stub;
45253;List of Bailiffs of Jersey;Jersey;;795069319.0;Start;
45254;John Le Couteur;Jersey;;795676915.0;C;
45255;Jim Perchard;Jersey;;796095584.0;Start;
45256;Bryan Ian Le Marquand;Jersey;;796170389.0;Start;
45257;Andrew Green (Jersey politician);Jersey;;797693636.0;Stub;
45258;Geraint Jennings;Jersey;;797746493.0;Start;
45259;Ian Gorst;Jersey;;798244483.0;Start;
45260;George Carteret;Jersey;;799514955.0;C;
45261;Stuart Syvret;Jersey;;800714278.0;GA;
45262;Edward Trevor (Jersey);Jersey;;801172575.0;Start;
45263;Philip Ozouf Jr;Jersey;;801284949.0;C;
45264;Peter Crill;Jersey;;802532217.0;C;
45265;John Carteret, 2nd Earl Granville;Jersey;;802912550.0;C;
45266;Darius J. Pearce;Jersey;;803416400.0;C;
45267;Alan Simon Crowcroft;Jersey;;804372746.0;Start;
45268;William Bailhache;Jersey;;805135198.0;Stub;
45269;Michael Birt (barrister);Jersey;;805136001.0;Start;
45270;Frank Ereaut;Jersey;;805136113.0;Start;
45271;Robert Pipon Marett;Jersey;;805136184.0;Start;
45272;Freddie Cohen;Jersey;;805499715.0;C;
45594;Mike Torode;Guernsey;;710546915.0;Stub;
45595;Laurie Morgan;Guernsey;;719122168.0;Stub;
45596;Peter Harwood;Guernsey;;722295712.0;Stub;
45597;Martin Storey (politician);Guernsey;;722806951.0;Stub;
45598;William Carey (Bailiff of Guernsey);Guernsey;;725970969.0;Stub;
45599;David Jones (Guernsey politician);Guernsey;;729428763.0;Stub;
45600;Lyndon Trott;Guernsey;;742737553.0;Stub;
45601;Jonathan Le Tocq;Guernsey;;742872067.0;Start;
45602;Graham Dorey;Guernsey;;742872751.0;Stub;
45603;De Vic Carey;Guernsey;;748457839.0;Start;
45604;Bailiff of Guernsey;Guernsey;;762910285.0;GA;
45605;Ambrose Sherwill;Guernsey;;768625520.0;C;
45606;Geoffrey Rowland;Guernsey;;784691815.0;Start;
45607;List of Bailiffs of Guernsey;Guernsey;;784770354.0;Start;
45608;Diane Lewis (Guernsey legislator);Guernsey;;787954113.0;Stub;
45609;Wendy Morgan (politician);Guernsey;;787954138.0;Stub;
45610;Peter de Havilland;Guernsey;;788446515.0;C;
45611;Gavin St Pier;Guernsey;;789938377.0;Stub;
45612;Francis Weston;Guernsey;;791169532.0;C;
45613;Richard Collas;Guernsey;;792424069.0;Start;
45614;Victor Carey;Guernsey;;793355768.0;C;
45615;Daniel de Lisle Brock;Guernsey;;798315235.0;C;
45616;Richard Weston (treasurer);Guernsey;;802409654.0;C;
45617;Havilland de Sausmarez;Guernsey;;804532628.0;Start;
45618;Edmund Andros;Guernsey;;805755298.0;B;
46075;Joseph Lambert Eustace;Saint Vincent and the Grenadines;;716335437.0;Start;
46076;Duvalle;Saint Vincent and the Grenadines;;725462724.0;Start;
46077;Charles Antrobus;Saint Vincent and the Grenadines;;739296460.0;Stub;
46078;David Emmanuel Jack;Saint Vincent and the Grenadines;;745928420.0;Stub;
46079;Sydney Gun-Munro;Saint Vincent and the Grenadines;;762906552.0;Stub;
46080;Frederick Ballantyne;Saint Vincent and the Grenadines;;770827509.0;C;
46081;Terrance Ollivierre;Saint Vincent and the Grenadines;;770829069.0;Start;
46082;Milton Cato;Saint Vincent and the Grenadines;;771015590.0;Start;
46083;Henry Harvey Williams;Saint Vincent and the Grenadines;;784724223.0;Start;
46084;Monica Dacon;Saint Vincent and the Grenadines;;784784479.0;Stub;
46085;Camillo Gonsalves;Saint Vincent and the Grenadines;;787976333.0;Start;
46086;Alphonso Theodore Roberts;Saint Vincent and the Grenadines;;788672768.0;Start;
46087;Arnhim Eustace;Saint Vincent and the Grenadines;;789761357.0;C;
46088;Joseph Chatoyer;Saint Vincent and the Grenadines;;795283194.0;Start;
46089;Louis Straker;Saint Vincent and the Grenadines;;795343481.0;Start;
46090;List of Prime Ministers of Saint Vincent and the Grenadines;Saint Vincent and the Grenadines;;797760926.0;Start;
46091;Ebenezer Joshua;Saint Vincent and the Grenadines;;798864996.0;Start;
46092;James Fitz-Allen Mitchell;Saint Vincent and the Grenadines;;800257111.0;Start;
46093;Inga Rhonda King;Saint Vincent and the Grenadines;;800881284.0;Start;
46094;Governor-General of Saint Vincent and the Grenadines;Saint Vincent and the Grenadines;;801288101.0;Start;
46095;Ralph Gonsalves;Saint Vincent and the Grenadines;;804164057.0;C;
46096;Stanislav Kochiev;South Ossetian;;717215546.0;Start;
46097;Valeriy Hubulov;South Ossetian;;717241760.0;Start;
46098;Rostislav Khugayev;South Ossetian;;721687759.0;Start;
46099;Boris Chochiev;South Ossetian;;748071193.0;Stub;
46100;Yury Morozov;South Ossetian;;749962491.0;Start;
46101;Aleksandr Shavlokhov;South Ossetian;;760473086.0;Stub;
46102;Merab Chigoev;South Ossetian;;760473130.0;Stub;
46103;Gerasim Khugayev;South Ossetian;;760473192.0;Start;
46104;Igor Sanakoyev;South Ossetian;;760473237.0;Stub;
46105;Zurab Kokoyev;South Ossetian;;760473273.0;Stub;
46106;Lyudvig Chibirov;South Ossetian;;766130279.0;Stub;
46107;Aslanbek Bulatsev;South Ossetian;;789950396.0;Start;
46108;President of South Ossetia;South Ossetian;;795669553.0;Start;
46109;Prime Minister of South Ossetia;South Ossetian;;797825875.0;Start;
46110;Leonid Tibilov;South Ossetian;;799335775.0;Start;
46111;Eduard Kokoity;South Ossetian;;801087048.0;C;
46112;Dmitry Sanakoyev;South Ossetian;;801560549.0;Start;
46113;Vadim Brovtsev;South Ossetian;;802882186.0;GA;
46114;Tou Travel Ariki;Cook Island;;717545630.0;Stub;
46115;Piho Rua;Cook Island;;717593716.0;Start;
46116;Robert Woonton;Cook Island;;717897925.0;Start;
46117;Ngereteina Puna;Cook Island;;719186872.0;Stub;
46118;List of Presidents of the House of Ariki;Cook Island;;728378933.0;Stub;
46119;Tangaroa Tangaroa;Cook Island;;737975585.0;Start;
46120;Speaker of the Cook Islands Parliament;Cook Island;;755442454.0;Start;
46121;Maria Heather;Cook Island;;757064438.0;Stub;
46122;Tetangi Matapo;Cook Island;;757064793.0;Stub;
46123;Selina Napa;Cook Island;;757064845.0;Stub;
46124;Dorice Reid;Cook Island;;757065079.0;B;
46125;Ngai Tupa;Cook Island;;757065152.0;Stub;
46126;Cassey Eggelton;Cook Island;;757540405.0;Stub;
46127;Norman George;Cook Island;;763769083.0;Start;
46128;John Tangi;Cook Island;;763769086.0;Stub;
46129;Vai Peua;Cook Island;;763769088.0;Stub;
46130;Teariki Heather;Cook Island;;763769233.0;Start;
46131;George Angene;Cook Island;;763769688.0;Stub;
46132;Albert (Peto) Nicholas;Cook Island;;763770488.0;Stub;
46133;Tupou Faireka;Cook Island;;763774025.0;Stub;
46134;Mark Brown (Cook Islands);Cook Island;;763774066.0;Stub;
46135;Nandi Glassie;Cook Island;;763774069.0;Stub;
46136;Apii Piho;Cook Island;;763775030.0;Stub;
46137;Winton Pickering;Cook Island;;763775034.0;Stub;
46138;Albert Nicholas (Cook Islands);Cook Island;;763775035.0;Stub;
46139;Vincent Ingram;Cook Island;;763775867.0;Start;
46140;Terepai Maoate Jnr;Cook Island;;763775893.0;Stub;
46141;Toanui Isamaela;Cook Island;;763776103.0;Stub;
46142;Tangata Vavia;Cook Island;;763776191.0;Start;
46143;Taunga Toka;Cook Island;;763776193.0;Stub;
46144;Teremoana Tapi Taio;Cook Island;;763776229.0;Stub;
46145;Tepure Tapaitau;Cook Island;;763776231.0;Start;
46146;Mapu Taia;Cook Island;;763776235.0;Stub;
46147;Pupuke Robati;Cook Island;;763776270.0;Start;
46148;Wilkie Rasmussen;Cook Island;;763776271.0;Start;
46149;Tai Tura;Cook Island;;763776737.0;Stub;
46150;Tekii Lazaro;Cook Island;;763776768.0;Stub;
46151;Kura Strickland;Cook Island;;763776806.0;Stub;
46152;Mii Parima;Cook Island;;763776808.0;Stub;
46153;Joe Williams (Cook Islands politician);Cook Island;;763776856.0;Start;
46154;Kiriau Turepu;Cook Island;;763776860.0;Stub;
46155;Inatio Akaruru;Cook Island;;766806728.0;Start;
46156;Terepai Maoate;Cook Island;;767048874.0;Start;
46157;Deputy Prime Minister of the Cook Islands;Cook Island;;767048881.0;Start;
46158;Atatoa Herman;Cook Island;;767994335.0;Stub;
46159;Kete Ioane;Cook Island;;778717694.0;Start;
46160;Tom Davis (Cook Islands politician);Cook Island;;778763952.0;C;
46161;Niki Rattle;Cook Island;;778789714.0;Stub;
46162;Frederick Tutu Goodwin;Cook Island;;784686871.0;Start;
46163;Ngamau Munokoa;Cook Island;;784786128.0;Start;
46164;Henry Puna;Cook Island;;786648340.0;C;
46165;Moana Ioane;Cook Island;;787050138.0;Stub;
46166;Marguerite Story;Cook Island;;787227714.0;Start;
46167;Apenera Short;Cook Island;;788240713.0;Start;
46168;Mana Strickland;Cook Island;;788499686.0;Start;
46169;William (Smiley) Heather;Cook Island;;788897273.0;Start;
46170;Rose Toki-Brown;Cook Island;;788897549.0;Stub;
46171;Teina Bishop;Cook Island;;788898457.0;Start;
46172;Pumati Israela;Cook Island;;788899523.0;Stub;
46173;Robert Wigmore;Cook Island;;794802546.0;Start;
46174;Pukeiti Pukeiti;Cook Island;;794802590.0;Stub;
46175;John Henry (Cook Islands politician);Cook Island;;797303432.0;Stub;
46176;Geoffrey Henry;Cook Island;;797303508.0;Start;
46177;Albert Henry (politician);Cook Island;;797303536.0;C;
46178;Jim Marurai;Cook Island;;799769949.0;C;
46179;Pa Tepaeru Terito Ariki;Cook Island;;805657875.0;C;
46180;Tom Marsters;Cook Island;;806739780.0;Start;
